ID,Script_ID,Entity_Type,Value,Value_BAAI,Top1_Similarity_BAAI,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_LLAMA70B,Usage
123,script_174747.txt,Function,Filter feature collection by country name,Filter Image Collection By Region,0.743191242,Filter Feature Collection,0.899931014,Filter Feature Collection,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}"
124,script_174747.txt,Function,Import and filter image collection by date range,Filter Image Collection By Date,0.851682067,Filter Image Collection By Date,0.944340229,Filter Image Collection By Date,"{'prompt_tokens': 4016, 'completion_tokens': 5, 'total_tokens': 4021}"
125,script_174747.txt,Function,Scale and convert image data to Celsius,Scaling Image Values,0.725169301,Scaling Image Values,0.859132886,Temperature Calculation,"{'prompt_tokens': 4016, 'completion_tokens': 3, 'total_tokens': 4019}"
126,script_174747.txt,Function,Calculate mean temperature,Temperature Calculation,0.84494698,Temperature Calculation,0.917024016,Temperature Calculation,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}"
127,script_174747.txt,Function,Chart time series of LST,Generate Time Series Charts Of Temperature Data,0.658208907,Generate Time Series Charts,0.871694863,Generate Time Series Charts Of Temperature Data,"{'prompt_tokens': 4014, 'completion_tokens': 9, 'total_tokens': 4023}"
128,script_174747.txt,Function,Calculate Sen's slope for trend analysis,Slope calculation,0.733646214,Slope calculation,0.86602658,Temporal Analysis,"{'prompt_tokens': 4016, 'completion_tokens': 2, 'total_tokens': 4018}"
129,script_174747.txt,Function,Export images to Drive,Export Processed Images To Drive,0.897648931,Export Processed Images To Drive,0.959361911,Export Processed Images To Drive,"{'prompt_tokens': 4012, 'completion_tokens': 6, 'total_tokens': 4018}"
130,script_179626.txt,Function,Cloud masking,Image Cloud Masking,0.901710093,Cloud And Shade Masking,0.958947599,Image Cloud Masking,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}"
131,script_179626.txt,Function,Image collection filtering,Filter Image Collection,0.88791275,Filter Image Collection,0.987343848,Filter Image Collection,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}"
132,script_179626.txt,Function,Median image calculation,Calculates Median Of Image Collection,0.846773982,Calculates Median Of Image Collection,0.942310274,"Maximum, Minimum And Mean Statistical Analysis","{'prompt_tokens': 4012, 'completion_tokens': 7, 'total_tokens': 4019}"
133,script_179626.txt,Function,NDVI calculation,Compute Median Of NDVI,0.863728523,Computes Normalized Difference Vegetation Index (NDVI),0.900147438,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4011, 'completion_tokens': 9, 'total_tokens': 4020}"
134,script_179626.txt,Function,Thermal band selection,Selects Temperature Data,0.696793914,Selects Temperature Data,0.871131897,Select Specific Bands From Images,"{'prompt_tokens': 4012, 'completion_tokens': 6, 'total_tokens': 4018}"
135,script_179626.txt,Function,Land Surface Temperature calculation,Surface Temperature Calculation,0.885627329,Surface Temperature Calculation,0.934620976,Temperature Calculation,"{'prompt_tokens': 4013, 'completion_tokens': 3, 'total_tokens': 4016}"
136,script_179626.txt,Function,Image visualization,Enhancing Image Visualization,0.900105238,Enhancing Image Visualization,0.923481047,Data Visualization,"{'prompt_tokens': 4010, 'completion_tokens': 3, 'total_tokens': 4013}"
137,script_180257.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.95044142,Filter Image Collection By Date,0.992563486,Filter Image Collection By Date,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
138,script_180257.txt,Function,Painting feature collection onto an image,Add A Feature Collection,0.740576506,Image Mapping,0.884196162,Image Mapping,"{'prompt_tokens': 4015, 'completion_tokens': 2, 'total_tokens': 4017}"
139,script_180257.txt,Function,Buffering points,Buffering Points,0.951049924,Buffering Points,0.986852884,Buffering Features,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}"
140,script_180257.txt,Function,Zonal statistics calculation,Area Statistics Calculation,0.738242149,Area Statistics Calculation,0.910718381,Boundary Statistics Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
141,script_180257.txt,Function,Image masking,Image Masking,0.976809919,Image Masking,0.991538405,Image Masking,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}"
142,script_180257.txt,Function,Image renaming,Rename Image Bands,0.793121815,Rename Image Bands,0.89977169,Rename Image Bands,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}"
143,script_180257.txt,Function,Image preprocessing,Image Preprocessing,0.986043811,Image Preprocessing,0.996807456,Image Preprocessing,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}"
144,script_186294.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.947230577,Filter Image Collection By Date And Boundaries,0.98748827,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
145,script_186294.txt,Function,Applying NDVI function to image collection,Add NDVI Band To Images,0.815302789,Add NDVI Band To Images,0.908073545,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4016, 'completion_tokens': 9, 'total_tokens': 4025}"
146,script_186294.txt,Function,Masking image with QA60 band,Image Masking,0.711473644,Image Masking,0.898486137,Image Masking,"{'prompt_tokens': 4016, 'completion_tokens': 3, 'total_tokens': 4019}"
147,script_186294.txt,Function,Clipping image to CaBasin bounds,Clip Images To Specific Geographic Boundaries,0.765234768,Clip Images To A Specific Region,0.888198256,Clip Images To A Specific Region,"{'prompt_tokens': 4016, 'completion_tokens': 6, 'total_tokens': 4022}"
148,script_186294.txt,Function,Exporting image to Drive,Export Processed Images To Drive,0.881437421,Export Processed Images To Drive,0.938952863,Export Processed Data To Drive,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
149,script_186319.txt,Function,Image collection filtering,Filter Image Collection,0.88791275,Filter Image Collection,0.987343848,Filter Image Collection,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}"
150,script_186319.txt,Function,NDVI calculation,Compute Median Of NDVI,0.863728523,Computes Normalized Difference Vegetation Index (NDVI),0.900147438,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4011, 'completion_tokens': 9, 'total_tokens': 4020}"
151,script_186319.txt,Function,NBR calculation,Calculate NBR for Post-Fire Image,0.784500659,Calculate NBR For Pre-Fire Image,0.892743707,Index Calculation,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}"
152,script_186319.txt,Function,Image mosaicking,Image Mosaicking,0.889053822,Image Mosaicking,0.938568115,Image Mosaicking,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
153,script_186319.txt,Function,Image exporting,Export Selected Image,0.838264465,Export Composite Image,0.938091278,Export Processed Images,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}"
154,script_186319.txt,Function,Feature collection creation,Add A Feature Collection,0.85604167,Add A Feature Collection,0.932828844,Temporal Collection Creation,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}"
155,script_186319.txt,Function,Image visualization,Enhancing Image Visualization,0.900105238,Enhancing Image Visualization,0.923481047,Data Visualization,"{'prompt_tokens': 4010, 'completion_tokens': 3, 'total_tokens': 4013}"
156,script_186320.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.947230577,Filter Image Collection By Date And Boundaries,0.98748827,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
157,script_186320.txt,Function,Calculating NDVI and NBR indices,Compute Median Of NDVI,0.787137032,Calculate Normalized Difference Water Body Index (NDWBI),0.879127622,Spectral Index Computation,"{'prompt_tokens': 4016, 'completion_tokens': 5, 'total_tokens': 4021}"
158,script_186320.txt,Function,Mosaicking images,Image Mosaicking,0.955996156,Image Mosaicking,0.960516453,Image Mosaicking,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
159,script_186320.txt,Function,Exporting image properties to CSV,Exporting Classified Images,0.729690075,Export Composite Image,0.882793188,Export Statistics,"{'prompt_tokens': 4014, 'completion_tokens': 2, 'total_tokens': 4016}"
160,script_186320.txt,Function,Exporting mosaic to Drive,Export Processed Images To Drive,0.740416169,Export Processed Images To Drive,0.886431694,Export Processed Images To Drive,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}"
161,script_186320.txt,Function,Exporting individual scenes to Drive,Export Processed Images To Drive,0.791052401,Export Processed Images To Drive,0.89791131,Export Processed Data To Drive,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}"
162,script_186321.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.947230577,Filter Image Collection By Date And Boundaries,0.98748827,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
163,script_186321.txt,Function,Calculating NDVI and NBR indices,Compute Median Of NDVI,0.787137032,Calculate Normalized Difference Water Body Index (NDWBI),0.879127622,Spectral Index Computation,"{'prompt_tokens': 4016, 'completion_tokens': 5, 'total_tokens': 4021}"
164,script_186321.txt,Function,Mosaicking images,Image Mosaicking,0.955996156,Image Mosaicking,0.960516453,Image Mosaicking,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
165,script_186321.txt,Function,Exporting image properties to CSV,Exporting Classified Images,0.729690075,Export Composite Image,0.882793188,Export Statistics,"{'prompt_tokens': 4014, 'completion_tokens': 2, 'total_tokens': 4016}"
166,script_186321.txt,Function,Exporting mosaic to Drive,Export Processed Images To Drive,0.740416169,Export Processed Images To Drive,0.886431694,Export Processed Images To Drive,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}"
167,script_186321.txt,Function,Exporting individual scenes to Drive,Export Processed Images To Drive,0.791052401,Export Processed Images To Drive,0.89791131,Export Processed Data To Drive,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}"
168,script_186323.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.95044142,Filter Image Collection By Date,0.992563486,Filter Image Collection By Date,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
169,script_186323.txt,Function,Calculating NDVI and NBR indices,Compute Median Of NDVI,0.787137032,Calculate Normalized Difference Water Body Index (NDWBI),0.879127622,Spectral Index Computation,"{'prompt_tokens': 4016, 'completion_tokens': 5, 'total_tokens': 4021}"
170,script_186323.txt,Function,Mosaicking images,Image Mosaicking,0.955996156,Image Mosaicking,0.960516453,Image Mosaicking,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
171,script_186323.txt,Function,Exporting image properties to CSV,Exporting Classified Images,0.729690075,Export Composite Image,0.882793188,Export Statistics,"{'prompt_tokens': 4014, 'completion_tokens': 2, 'total_tokens': 4016}"
172,script_186323.txt,Function,Exporting mosaic to Drive,Export Processed Images To Drive,0.740416169,Export Processed Images To Drive,0.886431694,Export Processed Images To Drive,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}"
173,script_186323.txt,Function,Exporting individual scenes to Drive,Export Processed Images To Drive,0.791052401,Export Processed Images To Drive,0.89791131,Export Processed Data To Drive,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}"
174,script_186325.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.95044142,Filter Image Collection By Date,0.992563486,Filter Image Collection By Date,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
175,script_186325.txt,Function,Calculating NDVI and NBR indices,Compute Median Of NDVI,0.787137032,Calculate Normalized Difference Water Body Index (NDWBI),0.879127622,Spectral Index Computation,"{'prompt_tokens': 4016, 'completion_tokens': 5, 'total_tokens': 4021}"
176,script_186325.txt,Function,Mosaicking images,Image Mosaicking,0.955996156,Image Mosaicking,0.960516453,Image Mosaicking,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
177,script_186325.txt,Function,Exporting image properties to CSV,Exporting Classified Images,0.729690075,Export Composite Image,0.882793188,Export Statistics,"{'prompt_tokens': 4014, 'completion_tokens': 2, 'total_tokens': 4016}"
178,script_186325.txt,Function,Exporting mosaic image to Drive,Export Processed Images To Drive,0.777137339,Export Processed Images To Drive,0.90679276,Export Processed Images To Drive,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
179,script_186325.txt,Function,Exporting individual scenes to Drive,Export Processed Images To Drive,0.791052401,Export Processed Images To Drive,0.89791131,Export Processed Data To Drive,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}"
180,script_186326.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.947230577,Filter Image Collection By Date And Boundaries,0.98748827,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
181,script_186326.txt,Function,Calculating NDVI and NBR indices,Compute Median Of NDVI,0.787137032,Calculate Normalized Difference Water Body Index (NDWBI),0.879127622,Spectral Index Computation,"{'prompt_tokens': 4016, 'completion_tokens': 5, 'total_tokens': 4021}"
182,script_186326.txt,Function,Mosaicking images,Image Mosaicking,0.955996156,Image Mosaicking,0.960516453,Image Mosaicking,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
183,script_186326.txt,Function,Exporting image properties to CSV,Exporting Classified Images,0.729690075,Export Composite Image,0.882793188,Export Statistics,"{'prompt_tokens': 4014, 'completion_tokens': 2, 'total_tokens': 4016}"
184,script_186326.txt,Function,Exporting mosaic to Drive,Export Processed Images To Drive,0.740416169,Export Processed Images To Drive,0.886431694,Export Processed Images To Drive,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}"
