ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI,Value_GPT3.5,Usage
175,script_186365.txt,Function,NDSI calculation,Calculates Normalized Difference Water Index (NDWI),0.856894374,Compute Median Of NDVI,0.734783411,Calculate Normalized Difference Snow Index (NDSI),4900
176,script_186365.txt,Function,Linear transformation,Distance Transformation,0.865108728,Distance Transformation,0.74414736,Image Band Manipulation,4873
177,script_186365.txt,Function,Principal Component Analysis,Principal Component Analysis (PCA),0.940129876,Principal Component Analysis (PCA),0.828584015,PCA,4873
178,script_186365.txt,Function,Spectral unmixing,Spectral Unmixing,0.993509352,Spectral Unmixing,0.976346552,Spectral Unmixing,4873
179,script_186365.txt,Function,HSV transformation,Harmonization Transformation,0.81949091,Harmonization Transformation,0.596318245,Image Band Manipulation,4873
180,script_186378.txt,Function,Calculating NDVI for vegetation health assessment,Computes Normalized Difference Vegetation Index (NDVI),0.91756165,Computes Normalized Difference Vegetation Index (NDVI),0.824245691,Image Index Calculation,4873
181,script_186378.txt,Function,Joining and combining Sentinel-1 and Landsat 8 data,"Merge, Harmonize, And Standardize Landsat Image Collections",0.841580868,"Merge, Harmonize, And Standardize Landsat Image Collections",0.652278304,Data Fusion,4903
182,script_186380.txt,Function,Buffer creation around survey points,Buffering Points To Create Zones For Analysis,0.860454917,Buffer Creation,0.801483393,Buffer Creation,4903
183,script_186380.txt,Function,Cloud masking for Landsat 8 imagery,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.908895016,Image Cloud Masking,0.794408917,Cloud And Shadow Masking,4903
184,script_186380.txt,Function,Addition of variables to Landsat 8 imagery,Add Variables To Imagery,0.870756984,Add Variables To Imagery,0.759782672,Image Band Addition,4903
185,script_186380.txt,Function,Cloud masking for Landsat 7 imagery,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.913425505,Image Cloud Masking,0.788324237,Image Cloud Masking,4903
186,script_186380.txt,Function,Addition of variables to Landsat 7 imagery,Add Variables To Imagery,0.864474177,Add Variables To Imagery,0.756675422,Add Variables To Imagery,4911
187,script_186380.txt,Function,Monthly average calculation for Landsat 7 imagery,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.828045845,Calculates Median Of Image Collection,0.599398017,Temporal Aggregation,4911
188,script_186411.txt,Function,Compositing Landsat imagery for before and after periods,Filter And Mosaic Landsat Images,0.878501415,Generates Visual Comparisons Of Pre- And Post-Event Images,0.718379974,Create Median Composite Of Images,4911
189,script_186411.txt,Function,Training a random forest classifier for land cover classification,Train And Apply Random Forest Classifier,0.9360044,Training And Sampling For Land Cover Classification,0.836035907,Random Forest Classification,4911
190,script_186411.txt,Function,Classifying land cover change using random forest classifier,Random Forest Classification,0.91653049,Visualize Changes In Forest Cover Over Time,0.758222401,Land Cover Change Detection,4911
191,script_186411.txt,Function,Calculating NBR (Normalized Burn Ratio) for burn area detection,Calculate Normalized Burn Ratio (NBR) For Images,0.920355797,Calculate Normalized Burn Ratio (NBR) For Images,0.868354082,Calculate NBR For Pre-Fire Image,4927
192,script_186411.txt,Function,Calculating NDSI (Normalized Difference Snow Index) for snow detection,Computes Normalized Difference Vegetation Index (NDVI),0.859637856,Calculate Normalized Difference Flood Index (NDFI),0.738192797,Calculate NDFI,4927
193,script_186411.txt,Function,Calculating spectral difference and angle for change analysis,Spectral Distance Calculation,0.884709835,Spectral Distance Calculation,0.749259174,Spectral Distance Calculation,4927
194,script_186418.txt,Function,Filter Landsat collections by date and location,Filter Image Collection By Date And Region,0.880884171,Filter Image Collection By Date And Region,0.782665133,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,4927
195,script_186418.txt,Function,Compute surface temperature from Landsat data,Surface Temperature Calculation,0.890489459,Derive Land Surface Temperature Using Thermal Properties,0.762335718,Calculate Surface Temperature,4927
196,script_186418.txt,Function,Compute emissivity from NDVI,Emissivity Calculation,0.887302756,Compute Median Of NDVI,0.808831275,Calculate Emissivity From Vegetation Fraction,4907
197,script_186418.txt,Function,Compute psi functions for surface temperature calculation,Surface Temperature Calculation,0.887657881,Surface Temperature Calculation,0.798976958,Calculate Surface Temperature,4907
198,script_186442.txt,Function,Temperature calculation from MODIS data,Temperature Calculation,0.890053689,Temperature Calculation,0.75897634,Calculate Surface Temperature,4907
199,script_186442.txt,Function,NDVI calculation and cloud masking,Cloud Probability Masking,0.892918706,Compute Median Of NDVI,0.74718821,Calculate NDVI And Date Information,4907
200,script_186442.txt,Function,NMDI calculation using MODIS data,Feature Calculation,0.83787179,Calculates Modified Normalized Difference Water Index (MNDWI),0.648128629,Calculate Normalized Difference Water Index (NDWI),4907
201,script_186442.txt,Function,Elevation clipping,Elevation Thresholding,0.90177381,Spatial Clipping,0.758640289,Clip Images,4891
202,script_186442.txt,Function,BAI calculation for burned area index,Burn Area Index Calculation,0.95885396,Burn Area Index Calculation,0.870450974,Burn Area Index Calculation,4891
203,script_186442.txt,Function,Classifier training and classification,Trains And Applies Classifier,0.914130449,Train And Apply SVM Classifier,0.749276876,Machine Learning Model Training,4891
204,script_186449.txt,Function,Sample regions from the image for training data,Sampling Regions For Training Data,0.909883142,Sampling Regions For Training Data,0.885121644,Sampling Regions,4891
205,script_186449.txt,Function,Create a scatter plot chart for visualization,Generate And Display A Scatter Plot,0.932077765,Generate And Display A Scatter Plot,0.868026257,Generate and Display a Scatter Plot,4891
206,script_186466.txt,Function,Filtering images by polarization and date,Filter Images By Date,0.916332424,Filter Images By Date,0.837657809,Filter Images by wind conditions,4908
207,script_186466.txt,Function,Creating composites from different look angles,Generate Image Composites,0.889199615,Generate Image Composites,0.780294657,Generate Image Composites For Indices/Index,4908
208,script_186503.txt,Function,Image preprocessing for Sentinel-1 data,Image Preprocessing,0.899036288,Image Preprocessing,0.743326128,Image Preprocessing,4908
209,script_186503.txt,Function,Refined Lee speckle filtering,Refined Lee Speckle Filtering,0.988187313,Refined Lee Speckle Filtering,0.977034807,Refined Lee Speckle Filtering,4908
210,script_186503.txt,Function,Training CART classifier for classification,Training CART Classifier,0.984658003,Training CART Classifier,0.945412636,Training CART Classifier,4908
211,script_186507.txt,Function,Cloud masking using Landsat cloudScore,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.878884017,Image Cloud Masking,0.732891202,Cloud And Shade Masking,4909
212,script_186507.txt,Function,Shadow masking using TDOM,Shadow Masking,0.873105526,Shadow Masking,0.793513179,Shadow Masking,4909
213,script_186507.txt,Function,Median or medoid compositing method,Create Median Composite Of Images,0.874662042,Create Median Composite Of Images,0.748885274,Create Median Composite Of Images,4909
214,script_186507.txt,Function,Exporting processed images to EE asset,Export Processed Images,0.909806013,Export Processed Images,0.803587317,Export Processed Images To Drive,4909
215,script_186521.txt,Function,Composite Landsat imagery for two time periods,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.876852453,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.699474394,Generate Image Composites,4909
216,script_186521.txt,Function,Random Forest classification for land cover mapping,Random Forest Classification,0.939357996,Random Forest Classification,0.80226028,Random Forest Classification,4895
217,script_186521.txt,Function,Change detection using spectral indices,Spectral Index Computation,0.883306861,Change Detection,0.791315377,Change Detection,4895
218,script_186521.txt,Function,Accuracy assessment using error matrices,Accuracy Assessment,0.885046363,Accuracy Assessment,0.821820259,Accuracy Assessment,4895
219,script_186528.txt,Function,Refined Lee speckle filtering,Refined Lee Speckle Filtering,0.988187313,Refined Lee Speckle Filtering,0.977034807,Refined Lee Speckle Filtering,4895
220,script_186528.txt,Function,Composite image creation,Generate Image Composites,0.950192332,Generate Image Composites,0.910582721,Composite Image Creation,4895
221,script_186528.txt,Function,Land cover classification,Land Cover Classification And Mapping,0.955273509,Land Cover Classification And Mapping,0.860760987,Land Cover Classification,4892
222,script_186540.txt,Function,Cloud removal from images,Image Cloud Removal,0.955609918,Image Cloud Removal,0.914725125,Cloud And Shadow Removal,4892
223,script_186540.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.900147438,Compute Median Of NDVI,0.863728523,Calculate NDVI,4892
224,script_186540.txt,Function,Mean calculation for rich forest and no forest areas,Forest Area Calculation,0.878450871,Forest Area Calculation,0.74163115,Calculate Mean Of Image Collection,4892
225,script_186540.txt,Function,Time series visualization,Time Series Analysis,0.913060904,Data Visualization,0.818660021,Generate Time Series Charts,4892
226,script_186548.txt,Function,Edge detection using Canny Edge detector,Edge Detection,0.928732812,Edge Detection,0.795632958,Edge Detection,4909
227,script_186548.txt,Function,Threshold computation using Otsu method,Threshold Computation,0.905297339,Otsu Thresholding,0.903469682,Threshold Computation,4909
228,script_186548.txt,Function,Filtering using Perona-Malik filter,Apply Perona-Malik Anisotropic Diffusion Filter,0.900344849,Apply Perona-Malik Anisotropic Diffusion Filter,0.795461416,Perona-Malik Anisotropic Diffusion Filter,4909
229,script_186562.txt,Function,Calculates NDVI for vegetation health assessment,Computes Normalized Difference Vegetation Index (NDVI),0.92753917,Computes Normalized Difference Vegetation Index (NDVI),0.829646707,Calculate NDVI,4909
230,script_186562.txt,Function,Calculates NBR for burn severity mapping,Calculate dNBR For Fire Severity,0.915278792,Calculate dNBR For Fire Severity,0.828035831,Calculate NBR,4909
231,script_186570.txt,Function,Calculates NDVI for each image in the collection,Calculates Mean Of Image Collection,0.873276949,Calculates Median Of Image Collection,0.741261244,Calculate Spectral Indices And Ratios From Satellite Bands,4968
232,script_186570.txt,Function,Calculates NBR for each image in the collection,Calculate NBR for Post-Fire Image,0.89106214,Calculate Normalized Burn Ratio (NBR) For Images,0.793089151,Calculate Spectral Indices And Ratios From Satellite Bands,4968
233,script_186570.txt,Function,Exports image properties to a CSV file,Export Composite Image,0.875251591,Exporting Classified Images,0.705709338,Export Processed Images,4968
234,script_186570.txt,Function,Creates and exports a mosaic image,Creates And Exports Image Mosaics,0.958590329,Creates And Exports Image Mosaics,0.860396326,Generate Image Composites,4968
235,script_186570.txt,Function,Exports individual scenes as separate images,Export Processed Images,0.876494169,Export Selected Image,0.746681333,Export Processed Images,4968
236,script_186601.txt,Function,Filtering images by polarization and date,Filter Images By Date,0.916332424,Filter Images By Date,0.837657809,Select Specific Polarization From Images,4962
237,script_186601.txt,Function,Creating composites from different look angles,Generate Image Composites,0.889199615,Generate Image Composites,0.780294657,Filter And Mosaic Landsat Images,4962
