ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI,Value_GPT4o,Usage
186,script_146128.txt,Function,Define region of interest,Area Of Interest Selection,0.898899794,Area Of Interest Selection,0.634812117,Area Of Interest Selection,4864
187,script_146128.txt,Function,Load satellite image,Load and Display Pre- And Post-Fire Satellite Image,0.890414894,Load and Display Pre- And Post-Fire Satellite Image,0.758799613,Import/Load Data,4864
188,script_146128.txt,Function,Merge feature collections,Merge Feature Collections,0.984044135,Merge Feature Collections,0.968624949,Merge Feature Collections,4864
189,script_146128.txt,Function,Create training data,Training Data Creation,0.961830378,Training Data Creation,0.8381266,Training Data Creation,4864
190,script_146128.txt,Function,Train classifier,Trains And Applies Classifier,0.911212444,Trains And Applies Classifier,0.800116777,Training Model,4864
191,script_146128.txt,Function,Run classification,Classification,0.877783656,Slope Classification,0.656126499,Classification,4874
192,script_146128.txt,Function,Display classification,Classification,0.897800446,Classification,0.694909036,Spatial Analysis,
193,script_15043.txt,Function,Sample pixel values,Quantifying Pixels,0.90509367,Sampling Image,0.724328637,Display Classified Data And Indices,4874
194,script_15043.txt,Function,Split data into training and testing,Split Data Into Training And Testing Sets,0.97123313,Split Data Into Training And Testing Sets,0.931342185,Spatial Analysis,
195,script_15043.txt,Function,Train Random Forest classifier,Train And Apply Random Forest Classifier,0.962534547,Train And Apply Random Forest Classifier,0.796605349,Sample Data Preparation,4874
196,script_15043.txt,Function,Train CART classifier,Training CART Classifier,0.928771377,Training CART Classifier,0.855356276,Training CART Classifier,4873
197,script_15043.txt,Function,Explain classifier results,Machine Learning Classification,0.866068304,Evaluate Classifier Performance Using Confusion Matrix,0.649558902,Evaluate Classifier Performance Using Confusion Matrix,4873
198,script_15043.txt,Function,Compute variable importance,Feature Importance Calculation,0.848161817,Feature Importance Calculation,0.735256791,Feature Importance Calculation,4873
199,script_15043.txt,Function,Display variable importance,Display Carbon Data,0.821298838,Feature Importance Extraction,0.659191608,Feature Importance Calculation,4873
200,script_15043.txt,Function,Classify imagery,Prepares Images For Classification,0.911445141,Classify Images Based On Training Data,0.760907352,Classify Images Based On Training Data,4873
201,script_15043.txt,Function,Classify test data,Validating Classification,0.881339252,Classify Images Based On Training Data,0.736785233,Classify Images Based On Trained Model,4885
202,script_15043.txt,Function,Compute confusion matrix,Generating Confusion Matrix,0.955599904,Generating Confusion Matrix,0.734672546,Generating Confusion Matrix,4885
203,script_15043.txt,Function,Print validation accuracy,Accuracy Assessment,0.836993754,Accuracy Assessment,0.699769258,Evaluate Classifier Performance Using Confusion Matrix,4885
204,script_15043.txt,Function,Print training accuracy,Machine Learning Model Training,0.847620904,Accuracy Assessment,0.652600825,Evaluate Classifier Performance Using Confusion Matrix,4885
205,script_15043.txt,Function,Visualize classification results,Generate Visualizations And Statistical Charts For Classification Results,0.931243062,Generate Visualizations And Statistical Charts For Classification Results,0.815187931,Visualize Classified Data And Indices,4885
206,script_15043.txt,Function,Combine optical and SAR data,"Merge, Harmonize, And Standardize Landsat Image Collections",0.812889636,Combine Multiple Image Properties,0.646242142,Data Fusion,4873
207,script_155017.txt,Function,Define spatial area,Spatial Analysis,0.849919796,Area Calculation,0.684290171,Area Of Interest Selection,4873
208,script_155017.txt,Function,Create feature collection,Add A Feature Collection,0.9463709,Add A Feature Collection,0.866785228,Conversion Feature Collection,4873
209,script_155017.txt,Function,Filter image collection by bounds,Filter Image Collection By Bounds,0.989911735,Filter Image Collection By Bounds,0.940865099,Filter Image Collection By Bounds,4873
210,script_155017.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4873
211,script_155017.txt,Function,Clip images to region,Clip Images To A Specific Region,0.981863737,Clip Images To A Specific Region,0.927329898,Clip Images To A Specific Region,4882
212,script_155017.txt,Function,Select specific band,Display Selected Band,0.922929168,Display Selected Band,0.825833678,Select Specific Bands From Images,4882
213,script_155017.txt,Function,Scale temperature values,"Maximum, Minimum And Mean Statistical Analysis (Temperature)",0.868053257,Temperature Calculation,0.743038654,Scaling index/indices values,4882
214,script_155017.txt,Function,Add layer to map,Layer Addition To Map,0.966726005,Layer Addition To Map,0.911733389,Layer Addition To Map,4882
215,script_155017.txt,Function,Calculate mean temperature for points,Temperature Calculation,0.892579317,Temperature Calculation,0.793974161,"Maximum, Minimum And Mean Statistical Analysis (Temperature)",4882
216,script_155017.txt,Function,Format results,Export Results,0.856441617,Refinement Of Results,0.645151734,Export Processed Data To Drive,4881
217,script_155017.txt,Function,Export results to Drive,Export Processed Data To Drive,0.92744422,Export Processed Data To Drive,0.860785842,Export Results,4881
218,script_159299.txt,Function,Filter image collection by date and cloud cover,Filter Image Collection By Cloud Coverage,0.972568989,Filter Images By Cloud Cover,0.876588404,Filter Image Collection By Date And Cloud Coverage,4881
219,script_159299.txt,Function,Clip image to area of interest,Clip Images To A Specific Region,0.94868052,Clip Images To A Specific Region,0.863819301,Clip Images To A Specific Region,4881
220,script_159299.txt,Function,Merge feature collections,Merge Feature Collections,0.984044135,Merge Feature Collections,0.968624949,Merge Feature Collections,4881
221,script_159299.txt,Function,Sample regions for training data,Sampling Regions For Training Data,0.95881927,Sampling Regions For Training Data,0.940099597,Sampling Regions For Training Data,4867
222,script_159299.txt,Function,Train classifier,Trains And Applies Classifier,0.911212444,Trains And Applies Classifier,0.800116777,Training Model,4867
223,script_159299.txt,Function,Classify image,Prepares Images For Classification,0.916932046,Classify Images Based On Trained Model,0.758128822,Classification,4867
224,script_159299.txt,Function,Export classified image to Drive,Export Processed Images To Drive,0.918496192,Export Processed Images To Drive,0.837699771,Exporting Classified Images,4867
225,script_165234.txt,Function,Apply cloud mask,Cloud And Water Masking,0.926454723,Cloud And Water Masking,0.772037029,Image Cloud Masking,4867
226,script_165234.txt,Function,Scale image values,Scaling Image Values,0.986327171,Scaling Image Values,0.896866739,Scaling Image Values,4871
227,script_165234.txt,Function,Filter by year,Filter Images By Year,0.930037379,Filter Images By Year,0.906493008,Filter Images By Year,4871
228,script_165234.txt,Function,Add NDVI band,Addition Of NDVI,0.912829876,Add NDVI Band To Images,0.923406303,Add NDVI Band To Images,4871
229,script_165234.txt,Function,Add date band,Add Date Bands To Images,0.89392674,Add Date Bands To Images,0.848787963,Add Date Bands To Images,4871
230,script_165234.txt,Function,Add month band,Addition Of Time Band,0.856645763,Addition Of Time Band,0.718998313,Addition Of Time Band,4871
231,script_165234.txt,Function,Add day of year band,Addition Of Time Band,0.870108306,Add Date Bands To Images,0.765533328,Add Date Bands To Images,4870
232,script_165234.txt,Function,Create quality mosaic,Quality Mosaic Generation,0.897415638,Quality Mosaic Generation,0.74416846,Quality Mosaic Generation,4870
233,script_165234.txt,Function,Visualize data,Data Visualization,0.961102366,Data Visualization,0.901944757,Data Visualization,4870
234,script_173652.txt,Function,Define area of interest,Area Of Interest Selection,0.921453297,Area Of Interest Selection,0.661188722,Area Of Interest Selection,4870
235,script_173652.txt,Function,Add layers to map,Layer Addition To Map,0.959321618,Layer Addition To Map,0.908777416,Layer Addition To Map,4870
236,script_173652.txt,Function,Mask clouds and shadows,Cloud And Shade Masking,0.938782096,Cloud And Cloud Shadow Masking,0.816295385,Cloud And Shadow Masking,4885
237,script_173652.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4885
238,script_173652.txt,Function,Clip images to area of interest,Clip Images To A Specific Region,0.955920696,Clip Images To A Specific Region,0.87722069,Clip Images To A Specific Region,4885
239,script_173652.txt,Function,Run LandTrendr algorithm,Terrain Analysis,0.832872808,Run Algorithm For Change Detection,0.648787975,Run Algorithm For Change Detection,4885
240,script_173652.txt,Function,Generate change detection map,Change Detection,0.890503705,Change Detection,0.787759185,Generate Visualizations and Charts For Analysis,4885
241,script_173652.txt,Function,Export data to Google Drive,Export Processed Data To Google Drive,0.967885971,Export Processed Data To Google Drive,0.92550838,Export Processed Data To Google Drive,4886
242,script_174376.txt,Function,Define region of interest,Area Of Interest Selection,0.898899794,Area Of Interest Selection,0.634812117,Area Of Interest Selection,4886
243,script_174376.txt,Function,Load Landsat image collection,Mosaic Landsat Images,0.897855163,Mosaic Landsat Images,0.769585788,Import/Load Data,4886
244,script_174376.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4886
245,script_174376.txt,Function,Create cloud-free composite,Create Image Composites To Minimize Cloud Cover,0.870015621,Create Image Composites To Minimize Cloud Cover,0.756176531,Create Image Composites To Minimize Cloud Cover,4886
246,script_174376.txt,Function,Visualize composite,Displays Composite Image,0.915205777,Displays Composite Image,0.794309616,Displays Composite Image,4872
247,script_174376.txt,Function,Merge feature collections,Merge Feature Collections,0.984044135,Merge Feature Collections,0.968624949,Merge Feature Collections,4872
248,script_174376.txt,Function,Sample training data,Training Data Sampling,0.938523293,Sampling Regions For Training Data,0.829130828,Training Data Sampling,4872
249,script_174376.txt,Function,Train random forest classifier,Train And Apply Random Forest Classifier,0.96266973,Train And Apply Random Forest Classifier,0.814471364,Train And Apply Random Forest Classifier,4872
250,script_174376.txt,Function,Classify imagery,Prepares Images For Classification,0.911445141,Classify Images Based On Training Data,0.760907352,Classify Images Based On Training Data,4872
251,script_174376.txt,Function,Display classification results,Generate Visualizations And Statistical Charts For Classification Results,0.880244374,Display Classified Image and Indices,0.72344172,Display Classified Data And Indices,4873
252,script_174376.txt,Function,Calculate confusion matrix,Generating Confusion Matrix,0.953116298,Generating Confusion Matrix,0.695365489,Generating Confusion Matrix,4873
253,script_174376.txt,Function,Calculate classification accuracy,Calculate Detection Accuracy,0.903895974,Calculate Detection Accuracy,0.83237195,Calculate Detection Accuracy,4873
254,script_174474.txt,Function,Filter images by cloud cover,Filter Images By Cloud Cover,0.991620898,Filter Images By Cloud Cover,0.969790697,Filter Images By Cloud Cover,4873
255,script_174474.txt,Function,Filter images by date,Filter Images By Date,0.994331598,Filter Images By Date,0.979544282,Filter Images By Date,4873
256,script_174474.txt,Function,Clip images to geometry,Clip Images To A Specific Region,0.907011032,Clip Images To Specific Geographic Boundaries,0.819257021,Clip Images To Specific Geographic Boundaries,4880
257,script_174474.txt,Function,Mask clouds in images,Image Cloud Masking,0.945993662,Image Cloud Masking,0.826072633,Image Cloud Masking,4880
258,script_174474.txt,Function,Calculate median composite,Calculates Median Values,0.911442399,Create Median Composite Of Images,0.813141346,Create Median Composite Of Images,4880
