ID,Script_ID,Entity_Type,Value,Value_BAAI,Top1_Similarity_BAAI,Value_BERT,Top1_Similarity_BERT,Value_BERT0,Top1_Similarity_BERT0,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_LLAMA70B,Usage,Value_sentence-t5-large2,Top1_Similarity_sentence-t5-large2,Value_BAAI2,Top1_Similarity_BAAI2
71,script_144864.txt,Function,Applying cloud mask to images,Image Cloud Masking,0.859501779,Image Cloud Masking,0.999483705,Apply Masks To Classified Images,0.932873487,Image Cloud Masking,0.954912663,Image Cloud Masking,"{'prompt_tokens': 4014, 'completion_tokens': 4, 'total_tokens': 4018}",Image Cloud Masking,0.9549126625061036,Image Cloud Masking,0.8595017790794373
72,script_144864.txt,Function,Calculating NDVI,Compute Median Of NDVI,0.877925038,Seasonal NDVI Analysis,0.999420285,Gradient Calculation,0.937127352,Computes Normalized Difference Vegetation Index (NDVI),0.893216074,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 9, 'total_tokens': 4021}",Visualize NDVI Results,0.8916456699371338,Visualize NDVI Results,0.7631584405899048
73,script_144864.txt,Function,Classifying land cover based on NDVI,Land Cover Classification And Mapping,0.74204874,Buffering Points To Create Zones For Analysis,0.998855233,Estimating Soil Loss,0.922784626,Computes Normalized Difference Vegetation Index (NDVI),0.884974241,Classification And Machine Learning,"{'prompt_tokens': 4016, 'completion_tokens': 4, 'total_tokens': 4020}",Land Cover Classification And Mapping,0.8665910959243774,Land Cover Classification And Mapping,0.7420487403869629
74,script_144864.txt,Function,Calculating area of classified regions,Area Calculation,0.801098466,Clip Temperature Data To Area Of Interest,0.999036968,Calculate dNBR For Fire Severity,0.928370297,Area Calculation,0.915380418,Area Calculation,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}",Area Calculation,0.9153804183006288,Area Calculation,0.8010984659194946
75,script_146128.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,1.000000119,Filter Image Collection By Date,1.000000238,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,"{'prompt_tokens': 4013, 'completion_tokens': 5, 'total_tokens': 4018}",Filter Image Collection By Date And Boundaries,0.9712509512901306,Filter Image Collection By Date And Region,0.8991712331771851
76,script_146128.txt,Function,Sort images by cloud cover,Sort Image Collections By Cloud Cover,0.939076543,Filter Images By Cloud Cover,0.999775052,Sort Images By Start Time,0.966618121,Sort Image Collections By Cloud Cover,0.975756228,Sort Image Collections By Cloud Cover,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}",Sort Image Collections By Cloud Cover,0.9757562279701232,Sort Image Collections By Cloud Cover,0.9390765428543091
77,script_146128.txt,Function,Filter images by region of interest,Filter Images By Region,0.916255116,Filter Images By Date And Region,0.999393106,Filter Images By Region,0.97692275,Filter Images By Region,0.96101898,Area Of Interest Selection,"{'prompt_tokens': 4014, 'completion_tokens': 4, 'total_tokens': 4018}",Filter Images By Region,0.961018979549408,Filter Images By Region,0.9162551164627075
78,script_146128.txt,Function,Merge feature collections,Merge Feature Collections,0.968624949,Merge Feature Collections,1.0,Merge Feature Collections,0.999999881,Merge Feature Collections,0.984044135,Data Fusion,"{'prompt_tokens': 4011, 'completion_tokens': 2, 'total_tokens': 4013}",Merge Feature Collections For Training Data,0.9349792003631592,Merge Feature Collections For Training Data,0.8038910627365112
79,script_146128.txt,Function,Create training data,Training Data Creation,0.8381266,Training Data Creation,0.999588907,Visualize Fire Data,0.949798107,Training Data Creation,0.961830378,Data Preparation For Training,"{'prompt_tokens': 4011, 'completion_tokens': 5, 'total_tokens': 4016}",Training Data Creation,0.9618303775787354,Training Data Creation,0.8381265997886658
80,script_146128.txt,Function,Train classifier,Trains And Applies Classifier,0.800116777,Thermal Anomaly Detection,0.999048114,Training CART Classifier,0.951655507,Trains And Applies Classifier,0.911212444,Classification And Machine Learning,"{'prompt_tokens': 4010, 'completion_tokens': 4, 'total_tokens': 4014}",Trains And Applies Classifier,0.91121244430542,Trains And Applies Classifier,0.8001168370246887
81,script_146128.txt,Function,Run classification,Slope Classification,0.656126499,Severity Classification,0.998685837,SVM Classification,0.931033611,Classification,0.877783656,Classification,"{'prompt_tokens': 4010, 'completion_tokens': 1, 'total_tokens': 4011}",Classification,0.8777836561203003,Slope Classification,0.6561264991760254
82,script_15043.txt,Function,Sample regions for training,Sampling Regions For Training Data,0.882159531,Sampling Regions For Training Data,0.999483168,Sampling Regions For Test Data,0.970721126,Sampling Regions For Training Data,0.955857933,Select Data,"{'prompt_tokens': 4012, 'completion_tokens': 2, 'total_tokens': 4014}",Feature Selection For Training,0.8617973327636719,Export Training Samples,0.7349869012832642
83,script_15043.txt,Function,Add random column to training dataset,Sampling Regions For Training Data,0.689591646,Apply Mask To Classification Results,0.998905241,Evaluate Classifier Performance Using Confusion Matrix,0.9324103,Training Data Creation,0.858268619,Add Variables To Imagery,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}",Training Data Creation,0.8582686185836792,Split Data Into Training And Testing Sets,0.6865431070327759
84,script_15043.txt,Function,Train random forest classifier,Train And Apply Random Forest Classifier,0.814471364,Train And Apply Random Forest Classifier,0.999664366,Training CART Classifier,0.963596702,Train And Apply Random Forest Classifier,0.96266973,Classification And Machine Learning,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}",Machine Learning Model Training,0.8722586631774902,Trains And Applies Classifier,0.7033971548080444
85,script_15043.txt,Function,Train CART classifier,Training CART Classifier,0.855356276,Training CART Classifier,0.999509513,Training CART Classifier,0.970081866,Training CART Classifier,0.928771377,Classification And Machine Learning,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}",Trains And Applies Classifier,0.9015127420425416,Trains And Applies Classifier,0.7376805543899536
86,script_15043.txt,Function,Classify imagery,Classify Images Based On Training Data,0.760907352,Elevation Masking,0.99890554,Temporal Collection Creation,0.930139303,Prepares Images For Classification,0.911445141,Classification,"{'prompt_tokens': 4012, 'completion_tokens': 1, 'total_tokens': 4013}",Prepares Images For Classification,0.911445140838623,Classify Images Based On Training Data,0.7609073519706726
87,script_15043.txt,Function,Compute variable importance,Feature Importance Calculation,0.735256791,Compute Maximum Values,0.99904418,Compute Maximum Values,0.94822216,Feature Importance Calculation,0.848161817,Feature Importance Analysis,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}",Feature Importance Calculation,0.8481618165969849,Feature Importance Calculation,0.7352567911148071
88,script_15043.txt,Function,Display variable importance results,Visualize NDVI Results,0.667982101,Feature Importance Analysis,0.999034762,Add Variables To Imagery,0.936957896,Display Classified Image and Indices,0.812389374,Feature Importance Analysis,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}",Display Classified Image and Indices,0.8123893737792969,Visualize NDVI Results,0.6679821014404297
89,script_15043.txt,Function,Get confusion matrices,Generating Confusion Matrix,0.731698632,Generating Confusion Matrix,0.999158502,Visualize Boundary,0.926317692,Generating Confusion Matrix,0.917423725,Generating Confusion Matrix,"{'prompt_tokens': 4011, 'completion_tokens': 5, 'total_tokens': 4016}",Generating Confusion Matrix,0.9174237251281738,Generating Confusion Matrix,0.7316986322402954
90,script_15043.txt,Function,Print validation accuracy,Accuracy Assessment,0.699769258,Quality Mosaic Generation,0.998844147,Quality Masking,0.932777524,Accuracy Assessment,0.836993754,Validation Data,"{'prompt_tokens': 4011, 'completion_tokens': 2, 'total_tokens': 4013}",Accuracy Assessment,0.8369937539100647,Accuracy Assessment,0.6997692584991455
91,script_15043.txt,Function,Visualize results,Visualize NDVI Results,0.849267006,Filter And Visualize,0.999219477,Visualize NDVI Results,0.965097547,Visualize NDVI Results,0.912952423,Data Visualization,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}",Visualize NDVI Results,0.9129524230957032,Visualize NDVI Results,0.8492670059204102
92,script_155017.txt,Function,Filtering image collection by bounds,Filter Image Collection By Bounds,0.929693341,Filter Image Collection By Bounds,0.999828756,Filter Image Collection By Bounds,0.920680642,Filter Image Collection By Bounds,0.987110972,Filter Image Collection By Bounds,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}",Filter Image Collection By Bounds,0.98711097240448,Filter Image Collection By Bounds,0.929693341255188
93,script_155017.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.95044142,Filter Image Collection By Date,0.999742687,Filtering Training Data,0.93888098,Filter Image Collection By Date,0.992563486,Filter Image Collection By Date,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}",Filter Image Collection By Date And Boundaries,0.970089316368103,Filter Image Collection By Date And Boundaries,0.8980432152748108
94,script_155017.txt,Function,Clipping images to region,Clip Images To A Specific Region,0.914140224,Filter Images By Date And Region,0.999097407,Filter Images By Cloud Cover,0.910557985,Clip Images To A Specific Region,0.972477496,Clip Images To A Specific Region,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}",Clip Images To A Specific Region,0.9724774956703186,Clip Images To A Specific Region,0.9141402244567871
95,script_155017.txt,Function,Scaling land surface temperature,Derive Land Surface Temperature Using Thermal Properties,0.772036672,Filtering Soil Moisture Data,0.998836577,Terrain Slope Calculation,0.915436506,Derive Land Surface Temperature Using Thermal Properties,0.862056255,Temperature Calculation,"{'prompt_tokens': 4013, 'completion_tokens': 3, 'total_tokens': 4016}",Terrain Flattening,0.8128324747085571,Estimating Soil Properties,0.7238999009132385
96,script_155017.txt,Function,Reducing regions to mean,Reduction Of Image Regions,0.750852346,Calculate Long-Term Averages,0.998667538,Generating Confusion Matrix,0.916798711,Mean Reduction,0.868701458,Reduction Of Image Regions,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}",Mean Reduction,0.8687014579772949,Reduction Of Image Regions,0.7508523464202881
97,script_155017.txt,Function,Joining tables by label,Layer Addition To Map,0.63397789,Add Cloud Cover Percentage Band,0.998963237,Identifying Homogeneous Areas,0.927402079,Select Data,0.78580761,Data Fusion,"{'prompt_tokens': 4013, 'completion_tokens': 2, 'total_tokens': 4015}",Select Data,0.7858076095581055,Layer Addition To Map,0.6339778900146484
98,script_155017.txt,Function,Formatting table for export,Convert And Format Spatial Data For Export,0.732398152,Exporting Prediction Results,0.998805523,Export Selected Image,0.934713423,Export Results,0.870430648,Export Processed Data,"{'prompt_tokens': 4013, 'completion_tokens': 4, 'total_tokens': 4017}",Export Results,0.8704306483268738,Convert And Format Spatial Data For Export,0.7323982119560242
99,script_165234.txt,Function,Filtering image collection by year,Filter Image Collection By Year,0.943023443,Filter Image Collection By Year,0.999695599,Filter Image Collection By Month,0.911088645,Filter Image Collection By Year,0.991809666,Filter Image Collection By Time,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}",Filter Image Collection By Date And Boundaries,0.9336262345314026,Filter Image Collection By Time,0.8241230249404907
100,script_165234.txt,Function,Cloud masking,Image Cloud Masking,0.901710093,Image Cloud Masking,0.999600053,Edge Masking,0.973454833,Cloud And Shade Masking,0.958947599,Image Cloud Masking,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}",Cloud Filtering,0.9350801706314088,Image Cloud Masking,0.9017100930213928
101,script_165234.txt,Function,Scaling image values,Scaling Image Values,0.970293343,Scaling Image Values,0.999999881,Scaling Image Values,1.000000238,Scaling Image Values,0.99278295,Reflectance Value Scaling,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}",Scaling Image Values,0.9927829504013062,Scaling Image Values,0.9702933430671692
102,script_165234.txt,Function,Calculating NDVI,Compute Median Of NDVI,0.877925038,Seasonal NDVI Analysis,0.999420285,Gradient Calculation,0.937127352,Computes Normalized Difference Vegetation Index (NDVI),0.893216074,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 9, 'total_tokens': 4021}",Visualize NDVI Results,0.8916456699371338,Visualize NDVI Results,0.7631584405899048
103,script_165234.txt,Function,Adding date to image,Add Date Information To Images,0.922282517,Add Date Information To Images,0.999311388,Select Image,0.937786102,Add Date Information To Images,0.960244775,Add Date Information To Images,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}",Add Date Information To Images,0.9602447748184204,Add Date Information To Images,0.9222825169563293
104,script_165234.txt,Function,Adding month to image,Filter Images By Month,0.733018219,Add Variables To Imagery,0.999307752,Creating Seasonal Composite,0.940008163,Filter Images By Month,0.899743795,Add Date Information To Images,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}",Add Date Information To Images,0.8943750858306885,Add Date Information To Images,0.7307069301605225
105,script_165234.txt,Function,Adding day of year to image,Add Date Information To Images,0.822540879,Add NDVI Band To Images,0.999004006,Creating Seasonal Composite,0.916574895,Add Date Information To Images,0.902490675,Add Date Information To Images,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}",Add Date Information To Images,0.9024906754493712,Add Date Information To Images,0.8225408792495728
