ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI
896,script_97207.txt,Function,Evaluating classification accuracy,Validating Classification,0.9067926406860352,Accuracy Assessment,0.7763633131980896
897,script_97208.txt,Function,Filtering image collection,Filter Image Collection,0.989755630493164,Filter Image Collection,0.8771380186080933
898,script_97208.txt,Function,Calculating vegetation indices,Vegetation Indices/Index Calculation,0.9404757022857666,Vegetation Indices/Index Calculation,0.9000219106674194
899,script_97208.txt,Function,Classifying burned areas,Classify And Evaluate Burned Areas,0.9666195511817932,Classify And Evaluate Burned Areas,0.9204957485198975
900,script_97208.txt,Function,Evaluating classification accuracy,Validating Classification,0.9067926406860352,Accuracy Assessment,0.7763633131980896
901,script_97209.txt,Function,Filtering image collections by date and area,Filter Image Collection By Date And Region,0.9685567617416382,Filter Image Collection By Date And Region,0.9293057918548584
902,script_97209.txt,Function,Calculating vegetation indices,Vegetation Indices/Index Calculation,0.9404757022857666,Vegetation Indices/Index Calculation,0.9000219106674194
903,script_97209.txt,Function,Classifying images using machine learning algorithms,Classify Images Based On Training Data,0.9346847534179688,Image Clustering,0.7711086273193359
904,script_97250.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.9959336519241332,Filter Image Collection By Date,0.9782779216766357
905,script_97250.txt,Function,Select image band,Select Specific Bands From Images,0.9417243003845216,Select Specific Bands From Images,0.8382298946380615
906,script_97250.txt,Function,Clip image to geometry,Clip Images To A Specific Region,0.9008193612098694,Select And Clip Image,0.806140124797821
907,script_97250.txt,Function,Extract landcover classification,Mapping Land Cover,0.8871420621871948,Land Cover Classification And Mapping,0.714565634727478
908,script_97250.txt,Function,Compute zonal statistics,Calculate Area Statistics,0.8982716798782349,Calculate Area Statistics,0.7596698999404907
909,script_97250.txt,Function,Classify nightlights image,Nighttime light data analysis,0.8557797074317932,Nighttime light data analysis,0.6917593479156494
910,script_97292.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
911,script_97292.txt,Function,Image segmentation,Image Segmentation,0.9765209555625916,Image Segmentation,0.9061568975448608
912,script_97292.txt,Function,Object-based classification,Classification,0.901019811630249,Supervised Classification,0.7595654726028442
913,script_97292.txt,Function,Spectral distance calculation,Spectral Distance Calculation,0.9913374781608582,Spectral Distance Calculation,0.9566420316696167
914,script_97292.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
915,script_97295.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.9959336519241332,Filter Image Collection By Date,0.9782779216766357
916,script_97295.txt,Function,Join image collections by system:index,Generate Image Composites For Indices/Index,0.8705186247825623,Merge And Sort Image Collections,0.7368478775024414
917,script_97295.txt,Function,Extract label and probability from image,Classify Images Based On Training Data,0.8639609813690186,Calculate Statistical Indicators Of Image Collection,0.6582137942314148
918,script_97295.txt,Function,Create visualization with hillshade,Hillshade Generation,0.890864372253418,Enhancing Image Visualization,0.6742354035377502
919,script_97367.txt,Function,Cloud masking and shadow detection,Cloud And Shade Masking,0.932119846343994,Cloud And Cloud Shadow Masking,0.8615801334381104
920,script_97367.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
921,script_97367.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
922,script_97367.txt,Function,Cloud and shadow masking,Cloud And Shade Masking,0.9707135558128356,Cloud And Cloud Shadow Masking,0.9338781237602234
923,script_97367.txt,Function,Image compositing,Generate Image Composites,0.9105064868927002,Generate Image Composites,0.8455150127410889
924,script_97371.txt,Function,Selecting landcover band,Select Land Cover Types,0.8897062540054321,Select Land Cover Types,0.6746482849121094
925,script_97371.txt,Function,Masking cloud and snow pixels,Image Cloud Masking,0.920828342437744,Cloud And Snow Masking,0.8505595922470093
926,script_97371.txt,Function,Adding NDVI band,Add NDVI Band To Images,0.912500023841858,Add NDVI Band To Images,0.9275490045547485
927,script_97371.txt,Function,Filtering image collection,Filter Image Collection,0.989755630493164,Filter Image Collection,0.8771380186080933
928,script_97371.txt,Function,Generating points,Random Point Generation,0.8962260484695435,Random Point Generation,0.779598593711853
929,script_97371.txt,Function,Calculating NDVI time series,Generate Time Series Charts For NDVI,0.9158610701560974,Generate Time Series Data For NDVI Changes,0.8330968022346497
930,script_97430.txt,Function,Filter image collection by cloud probability,Filter Image Collection By Cloud Coverage,0.9482996463775636,Filter Image Collection By Cloud Coverage,0.8640099167823792
931,script_97430.txt,Function,Add cloud probability band to image,Add Cloud Probability And Mask As Image Bands,0.953447699546814,Add Cloud Probability And Mask As Image Bands,0.8860026001930237
932,script_97430.txt,Function,Identify cloud shadows,Cloud And Cloud Shadow Masking,0.8985035419464111,Shadow Detection,0.7681552171707153
933,script_97430.txt,Function,Apply cloud and shadow mask,Cloud And Shade Masking,0.9288288950920104,Cloud And Cloud Shadow Masking,0.8515212535858154
934,script_97430.txt,Function,Calculate vegetation indices,Vegetation Indices/Index Calculation,0.9376345872879028,Calculate Environmental And Vegetation Indices,0.8909335732460022
935,script_97431.txt,Function,Calculate MNDWI index,Geometric Index Calculation,0.8911628723144531,Calculates Modified Normalized Difference Water Index (MNDWI),0.826884925365448
936,script_97431.txt,Function,Apply cloud score,Cloud Score Computation,0.9395845532417296,Cloud Score Computation,0.8025668859481812
937,script_97431.txt,Function,Mask cloud pixels,Image Cloud Masking,0.9257962703704834,Image Cloud Masking,0.7954102158546448
938,script_97431.txt,Function,Filter image collection,Filter Image Collection,0.9966691136360168,Filter Image Collection,0.9491643309593201
939,script_97431.txt,Function,Compute quality mosaic,Quality Mosaic Generation,0.9029723405838012,Quality Mosaic Generation,0.7293144464492798
940,script_97431.txt,Function,Compute median,Calculates Median Values,0.9482258558273317,Calculates Median Values,0.8492980599403381
941,script_97446.txt,Function,Masking clouds and cirrus from Sentinel-2 images,Image Cloud Masking,0.9154002666473388,Image Cloud Masking,0.7414280772209167
942,script_97446.txt,Function,Filtering image collection by date and cloud percentage,Filter Image Collection By Cloud Coverage,0.9408342242240906,Filter Image Collection By Cloud Coverage,0.8214788436889648
943,script_97446.txt,Function,Calculating median of image collection,Calculates Median Of Image Collection,0.973394215106964,Calculates Median Of Image Collection,0.952441394329071
944,script_97446.txt,Function,Downloading image as GeoTIFF,Export Geospatial Data,0.8203476667404175,Export Geospatial Data,0.6228808164596558
945,script_97475.txt,Function,Mask clouds from Sentinel-2 images,Image Cloud Masking,0.9251774549484252,Image Cloud Masking,0.7171240448951721
946,script_97475.txt,Function,Perform unsupervised classification,Unsupervised Clustering,0.8848099112510681,Unsupervised Clustering,0.7655771970748901
947,script_97475.txt,Function,Generate cluster means,Cluster Analysis,0.8704712986946106,Train A Clusterer,0.5731568336486816
948,script_97475.txt,Function,Create scatter plots,Generate And Display A Scatter Plot,0.9254051446914672,Generate And Display A Scatter Plot,0.8928653001785278
949,script_97475.txt,Function,Create signature plots,Generate And Display A Scatter Plot,0.8316116333007812,Generate Spectral Signature Chart,0.7248035669326782
950,script_97477.txt,Function,Filter cloud cover,Cloud Filtering,0.9616870880126952,Filter Images By Cloud Cover,0.8796160221099854
951,script_97477.txt,Function,Clip image to ROI,Clip Images To A Specific Region,0.9129961729049684,Select And Clip Image,0.7458372116088867
952,script_97477.txt,Function,Compute NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.8988722562789917,Compute Median Of NDVI,0.8787295818328857
953,script_97477.txt,Function,Compute EVI,Accumulating EVI Anomalies,0.8808927536010742,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.7405333518981934
954,script_97477.txt,Function,Compute SABI,Spectral Index Computation,0.8166713118553162,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.6115952730178833
955,script_97477.txt,Function,Create color bar for legend,Add A Legend,0.8703727722167969,Add A Legend,0.6522388458251953
956,script_97479.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.9959336519241332,Filter Image Collection By Date,0.9782779216766357
957,script_97479.txt,Function,Filter image collection by bounds,Filter Image Collection By Bounds,0.9899117350578308,Filter Image Collection By Bounds,0.9408650994300842
958,script_97479.txt,Function,Apply cloud mask,Cloud And Water Masking,0.9264547228813172,Cloud And Water Masking,0.7720370292663574
959,script_97479.txt,Function,Calculate image statistics,Calculate Statistical Indicators Of Image Collection,0.9431296586990356,Calculate Statistical Indicators Of Image Collection,0.8187782764434814
960,script_97479.txt,Function,Visualize images,Enhancing Image Visualization,0.9194362759590148,Visualize Satellite Images,0.8715459108352661
961,script_97507.txt,Function,Filtering county data,Data Filtering,0.8942103981971741,Filtering Administrative Boundaries,0.7773464918136597
962,script_97507.txt,Function,Loading Landsat 8 image collection,Mosaic Landsat Images,0.8787397146224976,Mosaic Landsat Images,0.6775047183036804
963,script_97507.txt,Function,Filtering image collection by location and date,Filter Image Collection By Date And Region,0.9689854979515076,Filter Image Collection By Date And Region,0.9173315763473511
964,script_97507.txt,Function,Extracting dates from image collection,Filter Image Collection By Date,0.9299436807632446,Filter Image Collection By Date,0.8206772804260254
965,script_97507.txt,Function,Creating visualization parameters,Visualize Radar Images With Specific Visualization Parameters,0.8811622858047485,Visualization Setup,0.7810449600219727
966,script_97507.txt,Function,Displaying images with dates,Add Date Information To Images,0.9423537254333496,Add Date Information To Images,0.8613244295120239
967,script_97508.txt,Function,Create NDVI time series,Generate Time Series Charts For NDVI,0.959291934967041,Generate Time Series Charts For NDVI,0.876158595085144
968,script_97508.txt,Function,Filter image collection,Filter Image Collection,0.9966691136360168,Filter Image Collection,0.9491643309593201
969,script_97508.txt,Function,Apply NDVI function,Addition Of NDVI,0.9010961055755616,Addition Of NDVI,0.8312584757804871
970,script_97508.txt,Function,Create chart series by region,Generate Time Series Charts Of Water Area,0.8700146675109863,Generate Time Series Charts,0.7364732027053833
971,script_97508.txt,Function,Set series name,Rename Spectral Bands,0.7856396436691284,Add A Legend,0.588352620601654
972,script_97508.txt,Function,Set chart type,Generate Time Series Charts,0.850920557975769,Generate Time Series Charts,0.5983041524887085
973,script_97508.txt,Function,Load landsat image for reference,Mosaic Landsat Images,0.8650763034820557,Load and Display Pre- And Post-Fire Satellite Image,0.6705306768417358
974,script_97508.txt,Function,Add map layer,Layer Addition To Map,0.9536161422729492,Layer Addition To Map,0.888987123966217
975,script_97509.txt,Function,Load pre-fire image,Calculate NBR For Pre-Fire Image,0.8611175417900085,Load and Display Pre- And Post-Fire Satellite Image,0.7938193082809448
976,script_97509.txt,Function,Load post-fire image,Load and Display Pre- And Post-Fire Satellite Image,0.8993142247200012,Load and Display Pre- And Post-Fire Satellite Image,0.7899802923202515
977,script_97509.txt,Function,Visualize true color image,Visualize True Color Images,0.9723784923553468,Visualize True Color Images,0.9423435926437378
978,script_97509.txt,Function,Visualize false color infrared image,Visualize Radar Images,0.8642197847366333,Visualize True Color Images,0.7752307653427124
979,script_97509.txt,Function,Visualize false color SWIR image,Visualize True Color Images,0.862047553062439,Visualize True Color Images,0.7407969832420349
980,script_97510.txt,Function,Compute true color image,Visualize True Color Images,0.9082080125808716,Visualize True Color Images,0.7937595844268799
981,script_97510.txt,Function,Compute normalized burned ratio,Calculate Difference Normalized Burn Ratio (dNBR),0.9267016053199768,Calculate Normalized Burn Ratio (NBR) For Images,0.8021126985549927
982,script_97510.txt,Function,Display map layers,Display Interactive Map,0.9001222848892212,Display Interactive Map,0.7875478267669678
983,script_97512.txt,Function,Compute NDBR,Calculate NBR For Pre-Fire Image,0.8831967711448669,Calculate NBR for Post-Fire Image,0.7582839131355286
984,script_97512.txt,Function,Compute Delta NDR,Calculate Normalized Difference Water Body Index (NDWBI),0.8626905679702759,Compute Averages,0.6010864973068237
985,script_97512.txt,Function,Reclassify and export a thumbnail,Exporting Classified Images,0.8492884635925293,Reclassify,0.6988967657089233
986,script_97538.txt,Function,Filtering image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.984916925430298,Filter Image Collection By Date And Boundaries,0.9465013742446899
987,script_97538.txt,Function,Calculating median of image collection,Calculates Median Of Image Collection,0.973394215106964,Calculates Median Of Image Collection,0.952441394329071
988,script_97538.txt,Function,Clipping image to geometry,Clip Images To A Specific Region,0.8951056003570557,Clip Images To Specific Geographic Boundaries,0.796836256980896
989,script_97538.txt,Function,Calculating NDVI and SAVI indices,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.8702400922775269,Compute Median Of NDVI,0.7909719944000244
990,script_97538.txt,Function,Exporting images to Drive,Export Processed Images To Drive,0.9545556306838988,Export Processed Images To Drive,0.894373893737793
991,script_97539.txt,Function,Filtering image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.984916925430298,Filter Image Collection By Date And Boundaries,0.9465013742446899
992,script_97539.txt,Function,Calculating median of image collection,Calculates Median Of Image Collection,0.973394215106964,Calculates Median Of Image Collection,0.952441394329071
993,script_97539.txt,Function,Clipping image to geometry,Clip Images To A Specific Region,0.8951056003570557,Clip Images To Specific Geographic Boundaries,0.796836256980896
994,script_97539.txt,Function,Calculating NDVI and SAVI indices,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.8702400922775269,Compute Median Of NDVI,0.7909719944000244
995,script_97539.txt,Function,Exporting images to Drive,Export Processed Images To Drive,0.9545556306838988,Export Processed Images To Drive,0.894373893737793
996,script_97582.txt,Function,Filtering image collection by date and cloud cover,Filter Image Collection By Cloud Coverage,0.9698576331138612,Filter Images By Cloud Cover,0.8700528144836426
997,script_97582.txt,Function,Masking clouds from images,Image Cloud Masking,0.9555211067199708,Image Cloud Masking,0.8736909031867981
998,script_97582.txt,Function,Mosaicking images,Image Mosaicking,0.9605164527893066,Image Mosaicking,0.9559961557388306
999,script_97582.txt,Function,Clipping images to boundary,Clip Images To A Specific Region,0.939321517944336,Clip Images To Specific Geographic Boundaries,0.8662729263305664
1000,script_97582.txt,Function,Visualizing images,Enhancing Image Visualization,0.9238158464431764,Enhancing Image Visualization,0.9077019691467285
1001,script_97609.txt,Function,Filtering image collections by date,Filter Image Collection By Date,0.9883943796157836,Filter Image Collection By Date,0.9379743337631226
1002,script_97609.txt,Function,Calculating monthly totals,Creating Monthly Composite,0.8685621023178101,Creating Monthly Composite,0.7342327833175659
1003,script_97609.txt,Function,Computing average for each month,Compute Averages,0.8831818103790283,Calculating Annual Average,0.7833555936813354
1004,script_97609.txt,Function,Calculating seasonal deviation,Standard Deviation Calculation,0.8788278102874756,Calculate Seasonal And Temporal Spectral Indices,0.7674347162246704
1005,script_97609.txt,Function,Clipping images to AOI,Clip Images To A Specific Region,0.9131207466125488,Select And Clip Image,0.7426186800003052
1006,script_97609.txt,Function,Reducing regions to mean,Mean Reduction,0.8687014579772949,Reduction Of Image Regions,0.7508523464202881
1007,script_97609.txt,Function,Painting vectors,Vectorization,0.887824296951294,Vectorization,0.7003365755081177
1008,script_97609.txt,Function,Exporting images and tables,Export Processed Images,0.8920333385467529,Exporting Classified Images,0.7663382291793823
1009,script_97610.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.9925634860992432,Filter Image Collection By Date,0.9504414200782776
1010,script_97610.txt,Function,Converting temperature units,Unit Conversion For Temperature Data,0.925176441669464,Unit Conversion For Temperature Data,0.897075355052948
1011,script_97610.txt,Function,Clipping images to AOI,Clip Images To A Specific Region,0.9131207466125488,Select And Clip Image,0.7426186800003052
1012,script_97610.txt,Function,Calculating minimum temperature,Temperature Calculation,0.9064067006111144,Temperature Calculation,0.8474810123443604
1013,script_97610.txt,Function,Calculating maximum temperature,Temperature Calculation,0.916608989238739,Temperature Calculation,0.8720484972000122
1014,script_97610.txt,Function,Calculating mean temperature,Temperature Calculation,0.9233802556991576,Temperature Calculation,0.8607876300811768
1015,script_97610.txt,Function,Visualizing data,Data Visualization,0.9720832109451294,Data Visualization,0.9259229898452759
1016,script_97610.txt,Function,Exporting images to drive,Export Processed Images To Drive,0.9607198238372804,Export Processed Images To Drive,0.8741977214813232
1017,script_97651.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
1018,script_97651.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
1019,script_97651.txt,Function,Image exporting,Export Composite Image,0.938091278076172,Export Selected Image,0.8382644653320312
1020,script_97683.txt,Function,Image Collection Filtering,Filter Image Collection,0.9865096807479858,Filter Image Collection,0.9031354188919067
1021,script_97683.txt,Function,Image Median Calculation,Calculates Median Of Image Collection,0.9269903898239136,Calculates Median Of Image Collection,0.8410062789916992
1022,script_97683.txt,Function,Image Clipping,Clip Images,0.925125002861023,Spatial Clipping,0.8554267883300781
1023,script_97683.txt,Function,Image Export,Export Composite Image,0.9336528778076172,Export Selected Image,0.8596569895744324
1024,script_97700.txt,Function,Image Collection Filtering,Filter Image Collection,0.9865096807479858,Filter Image Collection,0.9031354188919067
1025,script_97700.txt,Function,NDVI Calculation,Computes Normalized Difference Vegetation Index (NDVI),0.8994120955467224,Compute Median Of NDVI,0.86915123462677
1026,script_97700.txt,Function,GCI Calculation,Calculates Green Leaf Index (GLI),0.8861013650894165,Geometric Index Calculation,0.6815623044967651
1027,script_97700.txt,Function,Image Clustering,Image Clustering,1.0000001192092896,Image Clustering,1.0
1028,script_97700.txt,Function,SAR Image Filtering,Filter Images,0.8968366384506226,Spatial Filtering,0.7610723972320557
1029,script_97700.txt,Function,SAR Image Clustering,Image Clustering,0.9402666687965392,Image Clustering,0.8549264669418335
1030,script_97704.txt,Function,DEM extraction and clipping,Select DEM,0.8649584054946899,Select DEM,0.7125992178916931
1031,script_97704.txt,Function,Image visualization,Enhancing Image Visualization,0.9234810471534728,Enhancing Image Visualization,0.9001052379608154
1032,script_97704.txt,Function,Histogram generation,Generating Histograms,0.9625911712646484,Generating Histograms,0.8917478919029236
1033,script_97704.txt,Function,Image export to Drive,Export Processed Images To Drive,0.9468938112258912,Export Processed Images To Drive,0.8845831155776978
1034,script_97718.txt,Function,Image Collection Filtering,Filter Image Collection,0.9865096807479858,Filter Image Collection,0.9031354188919067
1035,script_97718.txt,Function,Cloud Masking,Cloud And Shade Masking,0.962123155593872,Image Cloud Masking,0.9208886027336121
1036,script_97718.txt,Function,NDVI Calculation,Computes Normalized Difference Vegetation Index (NDVI),0.8994120955467224,Compute Median Of NDVI,0.86915123462677
1037,script_97718.txt,Function,Median Composite Image Creation,Create Median Composite Of Images,0.9679644107818604,Create Median Composite Of Images,0.8834139108657837
1038,script_97718.txt,Function,Time Series Chart Generation,Generate Time Series Charts,0.9766302108764648,Generate Time Series Charts,0.8821890354156494
1039,script_97718.txt,Function,Image Export,Export Composite Image,0.9336528778076172,Export Selected Image,0.8596569895744324
1040,script_97724.txt,Function,Filtering image collection,Filter Image Collection,0.989755630493164,Filter Image Collection,0.8771380186080933
1041,script_97724.txt,Function,Masking cloud and snow pixels,Image Cloud Masking,0.920828342437744,Cloud And Snow Masking,0.8505595922470093
1042,script_97724.txt,Function,Adding NDVI band,Add NDVI Band To Images,0.912500023841858,Add NDVI Band To Images,0.9275490045547485
1043,script_97724.txt,Function,Reducing regions,Reduction Of Image Regions,0.9028387069702148,Reduction Of Image Regions,0.7725837230682373
1044,script_97724.txt,Function,Joining tables,Data Fusion,0.8016555309295654,Remapping Values,0.6583989262580872
1045,script_97724.txt,Function,Merging observations,Merge Feature Collections For Training Data,0.8565660715103149,Merging (Combining Multiple Bands),0.7296907901763916
1046,script_97954.txt,Function,Filtering image collections by date and cloud cover,Filter Image Collection By Cloud Coverage,0.9670058488845824,Filter Images By Cloud Cover,0.8734016418457031
1047,script_97954.txt,Function,Compositing images,Generate Image Composites,0.9306178092956544,Generate Image Composites,0.885098934173584
1048,script_97954.txt,Function,Calculating spectral ratios,Calculate Spectral Indices And Ratios From Satellite Bands,0.8895215392112732,Spectral Distance Calculation,0.8036963939666748
1049,script_97954.txt,Function,Classifying land cover,Land Cover Classification And Mapping,0.9550965428352356,Mapping Land Cover,0.8047032356262207
1050,script_97954.txt,Function,Masking non-forest areas,Vegetation Masking,0.908178210258484,Vegetation Masking,0.771734893321991
1051,script_97974.txt,Function,Buffering country borders,Buffering Points,0.8473930954933167,Buffering Edges,0.735043466091156
1052,script_97974.txt,Function,Filtering image collections,Filter Image Collection,0.9799906015396118,Filter Image Collection,0.8545901775360107
1053,script_97974.txt,Function,Compositing images,Generate Image Composites,0.9306178092956544,Generate Image Composites,0.885098934173584
1054,script_97974.txt,Function,Calculating spectral ratios,Calculate Spectral Indices And Ratios From Satellite Bands,0.8895215392112732,Spectral Distance Calculation,0.8036963939666748
1055,script_97974.txt,Function,Classifying land cover,Land Cover Classification And Mapping,0.9550965428352356,Mapping Land Cover,0.8047032356262207
1056,script_97974.txt,Function,Masking non-forest areas,Vegetation Masking,0.908178210258484,Vegetation Masking,0.771734893321991
1057,script_97988.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
1058,script_97988.txt,Function,Image compositing,Generate Image Composites,0.9105064868927002,Generate Image Composites,0.8455150127410889
1059,script_97988.txt,Function,Image classification,Classify Images Based On Training Data,0.9349048137664796,Image Differencing,0.7922650575637817
1060,script_97988.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
1061,script_97988.txt,Function,Area calculation,Area Calculation,0.98960143327713,Area Calculation,0.9742112159729004
1062,script_97991.txt,Function,Vector upload and visualization,Vectorization,0.877718448638916,Vectorization,0.7663946151733398
1063,script_97991.txt,Function,Raster upload and visualization,Export Raster Data,0.8728159666061401,Enhancing Image Visualization,0.7241008281707764
1064,script_97991.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
1065,script_97991.txt,Function,Image filtering by date and cloud cover,Filter Images By Cloud Cover,0.9598622918128968,Filter Images By Cloud Cover,0.8594954013824463
1066,script_97991.txt,Function,Polygon creation,Filtering Polygons,0.8760237693786621,Filtering Polygons,0.7772895097732544
1067,script_97991.txt,Function,Mosaic creation with Landsat simple composite,Mosaic Landsat Images,0.9108089208602904,Mosaic Landsat Images,0.7666823863983154
1068,script_97991.txt,Function,Ratio band calculation,Calculate Spectral Indices And Ratios From Satellite Bands,0.8737461566925049,Radiance calculation,0.7648619413375854
1069,script_97991.txt,Function,Image classification,Classify Images Based On Training Data,0.9349048137664796,Image Differencing,0.7922650575637817
1070,script_97991.txt,Function,Post-classification editing,Reclassify,0.869408369064331,Filter And Classify,0.680334210395813
1071,script_97991.txt,Function,Masking,Image Masking,0.9394485950469972,Mask Application,0.8282065987586975
1072,script_97991.txt,Function,Image exporting,Export Composite Image,0.938091278076172,Export Selected Image,0.8382644653320312
1073,script_98005.txt,Function,Filtering country boundaries,Filtering Administrative Boundaries,0.8806114196777344,Filtering Administrative Boundaries,0.8681634664535522
1074,script_98005.txt,Function,Compositing Landsat images,Mosaic Landsat Images,0.9037001132965088,Filter And Mosaic Landsat Images,0.7997180819511414
1075,script_98005.txt,Function,Cloud score calculation,Cloud Score Computation,0.9749367237091064,Cloud Score Computation,0.881479024887085
1076,script_98005.txt,Function,Masking clouds,Cloud And Shade Masking,0.9458402395248412,Image Cloud Masking,0.8621898293495178
1077,script_98005.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
1078,script_98005.txt,Function,Median calculation,Calculates Median Values,0.948996603488922,Calculates Median Values,0.8511641025543213
1079,script_98005.txt,Function,Clipping images,Clip Images To A Specific Region,0.950730562210083,Clip Images,0.8507068157196045
1080,script_98005.txt,Function,Image selection,Select Image,0.9647990465164183,Select Image,0.8606520891189575
1081,script_98169.txt,Function,Image Collection Filtering,Filter Image Collection,0.9865096807479858,Filter Image Collection,0.9031354188919067
1082,script_98169.txt,Function,Cloud and Water Masking,Cloud And Water Masking,0.990736484527588,Cloud And Water Masking,0.9900504946708679
1083,script_98169.txt,Function,Image Composite Creation,Generate Image Composites,0.9545938968658448,Generate Image Composites,0.883297324180603
1084,script_98169.txt,Function,NDVI Calculation,Computes Normalized Difference Vegetation Index (NDVI),0.8994120955467224,Compute Median Of NDVI,0.86915123462677
1085,script_98169.txt,Function,Statistical Analysis,Regression Analysis,0.8891910314559937,Regression Analysis,0.8563214540481567
1086,script_98257.txt,Function,Filtering image collections,Filter Image Collection,0.9799906015396118,Filter Image Collection,0.8545901775360107
1087,script_98257.txt,Function,Mosaicking images,Image Mosaicking,0.9605164527893066,Image Mosaicking,0.9559961557388306
1088,script_98257.txt,Function,Clipping images,Clip Images To A Specific Region,0.950730562210083,Clip Images,0.8507068157196045
1089,script_98257.txt,Function,Calculating NDFI,Calculate Normalized Difference Flood Index (NDFI),0.8889213800430298,Calculate Normalized Difference Flood Index (NDFI),0.8271370530128479
1090,script_98257.txt,Function,Thresholding flood areas,Mask Areas To Refine Flood Detection,0.8813202381134033,Apply Threshold To Identify Flood Extent,0.8097826242446899
1091,script_98258.txt,Function,Filtering image collections,Filter Image Collection,0.9799906015396118,Filter Image Collection,0.8545901775360107
1092,script_98258.txt,Function,Mosaicking images,Image Mosaicking,0.9605164527893066,Image Mosaicking,0.9559961557388306
1093,script_98258.txt,Function,Clipping images,Clip Images To A Specific Region,0.950730562210083,Clip Images,0.8507068157196045
1094,script_98258.txt,Function,Calculating NDFI,Calculate Normalized Difference Flood Index (NDFI),0.8889213800430298,Calculate Normalized Difference Flood Index (NDFI),0.8271370530128479
1095,script_98258.txt,Function,Thresholding flood areas,Mask Areas To Refine Flood Detection,0.8813202381134033,Apply Threshold To Identify Flood Extent,0.8097826242446899
1096,script_98259.txt,Function,Filter image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.987318992614746,Filter Image Collection By Date And Boundaries,0.9527744054794312
1097,script_98259.txt,Function,Create mosaic image and clip to boundary,Clip Images To A Specific Region,0.8996613025665283,Clip Images To Specific Geographic Boundaries,0.7152507305145264
1098,script_98259.txt,Function,Calculate NDWI,Calculates Normalized Difference Water Index (NDWI),0.926571488380432,Calculates Normalized Difference Water Index (NDWI),0.8122676610946655
1099,script_98259.txt,Function,Get difference image of NDWI,Image Differencing,0.8860644102096558,Add NDWI Band To Images,0.7520029544830322
1100,script_98259.txt,Function,Select pixels greater than threshold,Filtering Pixels,0.877357006072998,Filtering Pixels,0.7462936639785767
1101,script_98259.txt,Function,Use Canny Edge detector,Edge Detection,0.9009780883789062,Edge Detection,0.7396056652069092
1102,script_98260.txt,Function,Filtering image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.984916925430298,Filter Image Collection By Date And Boundaries,0.9465013742446899
1103,script_98260.txt,Function,Calculating NDWI,Calculates Normalized Difference Water Index (NDWI),0.923548698425293,Calculates Normalized Difference Water Index (NDWI),0.8110381960868835
1104,script_98260.txt,Function,Clipping image to boundary,Clip Images To A Specific Region,0.9152582287788392,Clip Images To Specific Geographic Boundaries,0.8545776605606079
1105,script_98260.txt,Function,Computing histogram,Generating Histograms,0.9486173987388612,Generating Histograms,0.8513437509536743
1106,script_98260.txt,Function,Charting histogram,Generating Histograms,0.927079439163208,Generating Histograms,0.8640241622924805
1107,script_98260.txt,Function,Otsu thresholding,Otsu Thresholding,0.9300856590270996,Otsu Thresholding,0.94190514087677
1108,script_98260.txt,Function,Classifying image,Prepares Images For Classification,0.9208672642707824,Image Clustering,0.8047857284545898
1109,script_98261.txt,Function,Filtering image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.984916925430298,Filter Image Collection By Date And Boundaries,0.9465013742446899
1110,script_98261.txt,Function,Calculating NDWI,Calculates Normalized Difference Water Index (NDWI),0.923548698425293,Calculates Normalized Difference Water Index (NDWI),0.8110381960868835
